Customer.Code,Customer.Name,Tier,Potential,Adoption,Planned.Interaction,Actual.Interaction,DiffInteraction,Total,Potential_norm,Adoption_norm,DiffInteraction_norm,Tier_norm,Total_norm,Province,ZipCode
640565,Apothek_640565,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Flandre orientale,9420
844381,Apothek_844381,3,L,B,1,5,4,11308,0,0.5,1,0,0.022026216,Flandre orientale,9300
859449,Apothek_859449,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Flandre orientale,9200
208812,Apothek_208812,3,L,C,1,0,-1,49895,0,0,0.285714286,0,0.097474562,Flandre orientale,9000
922532,Apothek_922532,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Flandre orientale,9400
474420,Apothek_474420,3,M,C,1,2,1,30141,0.5,0,0.571428571,0,0.058849983,Flandre orientale,9810
497773,Apothek_497773,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Flandre orientale,9120
113251,Apothek_113251,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Flandre orientale,9500
354159,Apothek_354159,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Flandre orientale,9040
170897,Apothek_170897,3,L,C,1,2,1,17425,0,0,0.571428571,0,0.033986657,Flandre orientale,9140
352573,Apothek_352573,2,M,C,2,5,3,19922,0.5,0,0.857142857,0.5,0.038868988,Flandre orientale,9255
203384,Apothek_203384,1,H,C,3,1,-2,14009,1,0,0.142857143,1,0.027307425,Flandre orientale,9620
796663,Apothek_796663,1,H,A,3,4,1,20035,1,1,0.571428571,1,0.039089935,Flandre orientale,9500
596800,Apothek_596800,1,H,C,3,3,0,50183,1,0,0.428571429,1,0.098037682,Flandre orientale,9308
240561,Apothek_240561,1,H,C,3,2,-1,21471,1,0,0.285714286,1,0.041897715,Flandre orientale,9451
302065,Apothek_302065,3,M,C,1,5,4,22319,0.5,0,1,0,0.043555792,Flandre orientale,9030
707917,Apothek_707917,2,M,C,2,0,-2,34093,0.5,0,0.142857143,0.5,0.066577245,Flandre orientale,9040
748614,Apothek_748614,2,H,C,2,4,2,52029,1,0,0.714285714,0.5,0.101647127,Flandre orientale,9000
670658,Apothek_670658,2,M,B,2,2,0,10355,0.5,0.5,0.428571429,0.5,0.020162836,Flandre orientale,9406
365022,Apothek_365022,3,M,B,1,2,1,39190,0.5,0.5,0.571428571,0,0.076543302,Flandre orientale,9160
548164,Apothek_548164,3,M,C,1,1,0,2937,0.5,0,0.428571429,0,0.005658577,Flandre orientale,9620
420331,Apothek_420331,2,M,C,2,1,-1,45889,0.5,0,0.285714286,0.5,0.089641715,Flandre orientale,9450
131540,Apothek_131540,3,L,C,1,4,3,10208,0,0,0.857142857,0,0.01987541,Flandre orientale,9308
676914,Apothek_676914,3,M,C,1,4,3,49682,0.5,0,0.857142857,0,0.097058087,Flandre orientale,9470
262942,Apothek_262942,2,M,B,2,3,1,NA,0.5,0.5,0.571428571,0.5,NA,Flandre orientale,9140
834540,Apothek_834540,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Flandre orientale,9800
998985,Apothek_998985,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Flandre orientale,9320
289130,Apothek_289130,1,H,C,3,1,-2,45219,1,0,0.142857143,1,0.088331678,Flandre orientale,9270
567797,Apothek_567797,2,H,C,2,2,0,38455,1,0,0.428571429,0.5,0.075106172,Flandre orientale,9000
829767,Apothek_829767,1,M,A,3,3,0,108026,0.5,1,0.428571429,1,0.211136877,Flandre orientale,9240
694975,Apothek_694975,2,H,C,2,2,0,NA,1,0,0.428571429,0.5,NA,Flandre orientale,9000
956263,Apothek_956263,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Flandre orientale,9420
912015,Apothek_912015,2,M,C,2,3,1,26356,0.5,0,0.571428571,0.5,0.051449253,Flandre orientale,9450
649093,Apothek_649093,3,L,C,1,5,4,39451,0,0,1,0,0.077053629,Flandre orientale,9200
231036,Apothek_231036,1,H,B,3,5,2,72033,1,0.5,0.714285714,1,0.140760525,Flandre orientale,9170
853070,Apothek_853070,2,M,B,2,0,-2,36876,0.5,0.5,0.142857143,0.5,0.072018786,Flandre orientale,9140
317291,Apothek_317291,1,H,B,3,5,2,13887,1,0.5,0.714285714,1,0.027068881,Flandre orientale,9190
263165,Apothek_263165,3,M,C,1,2,1,3798,0.5,0,0.571428571,0,0.007342072,Flandre orientale,9550
632348,Apothek_632348,3,M,C,1,1,0,12993,0.5,0,0.428571429,0,0.025320861,Flandre orientale,9450
137607,Apothek_137607,3,M,C,1,2,1,33264,0.5,0,0.571428571,0,0.064956319,Flandre orientale,9000
277995,Apothek_277995,3,L,B,1,3,2,78055,0,0.5,0.714285714,0,0.152535215,Flandre orientale,9800
865873,Apothek_865873,2,M,C,2,2,0,37217,0.5,0,0.428571429,0.5,0.072685536,Flandre orientale,9080
254317,Apothek_254317,2,M,C,2,5,3,22826,0.5,0,0.857142857,0.5,0.044547118,Flandre orientale,9290
729493,Apothek_729493,1,H,B,3,1,-2,NA,1,0.5,0.142857143,1,NA,Flandre orientale,9860
275585,Apothek_275585,1,H,C,3,4,1,26637,1,0,0.571428571,1,0.051998686,Flandre orientale,9200
468015,Apothek_468015,2,M,B,2,0,-2,22607,0.5,0.5,0.142857143,0.5,0.044118912,Flandre orientale,9200
976741,Apothek_976741,3,L,C,1,3,2,98060,0,0,0.714285714,0,0.191650568,Flandre orientale,9040
809911,Apothek_809911,3,M,C,1,4,3,20277,0.5,0,0.857142857,0,0.039563112,Flandre orientale,9470
708815,Apothek_708815,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Flandre orientale,9220
686426,Apothek_686426,3,M,C,1,1,0,2361,0.5,0,0.428571429,0,0.004532336,Flandre orientale,9000
532113,Apothek_532113,3,M,B,1,4,3,46987,0.5,0.5,0.857142857,0,0.091788611,Flandre orientale,9000
495166,Apothek_495166,1,H,A,3,5,2,42087,1,1,0.714285714,1,0.082207744,Flandre orientale,9340
445234,Apothek_445234,1,H,B,3,1,-2,66770,1,0.5,0.142857143,1,0.130469893,Flandre orientale,9420
754343,Apothek_754343,3,M,C,1,5,4,17817,0.5,0,1,0,0.034753126,Flandre orientale,9180
118539,Apothek_118539,1,H,C,3,2,-1,19178,1,0,0.285714286,1,0.037414261,Flandre orientale,9220
783399,Apothek_783399,1,H,C,3,5,2,39593,1,0,0.714285714,1,0.077331279,Flandre orientale,9080
166183,Apothek_166183,2,H,C,2,5,3,13228,1,0,0.857142857,0.5,0.025780352,Flandre orientale,9100
751064,Apothek_751064,1,M,A,3,3,0,42800,0.5,1,0.428571429,1,0.083601858,Flandre orientale,9230
407981,Apothek_407981,2,M,B,2,5,3,155,0.5,0.5,0.857142857,0.5,0.000218991,Flandre orientale,9280
430242,Apothek_430242,3,L,B,1,5,4,32735,0,0.5,1,0,0.063921977,Flandre orientale,9240
308282,Apothek_308282,2,M,B,2,2,0,48414,0.5,0.5,0.428571429,0.5,0.094578794,Flandre orientale,9870
706914,Apothek_706914,3,L,C,1,0,-1,19991,0,0,0.285714286,0,0.039003903,Flandre orientale,9200
260888,Apothek_260888,3,M,C,1,4,3,54967,0.5,0,0.857142857,0,0.107391736,Flandre orientale,9420
387416,Apothek_387416,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Flandre orientale,9820
946193,Apothek_946193,3,M,B,1,5,4,101928,0.5,0.5,1,0,0.199213587,Flandre orientale,9000
970534,Apothek_970534,3,L,B,1,5,4,21514,0,0.5,1,0,0.041981792,Flandre orientale,9500
658982,Apothek_658982,2,M,C,2,1,-1,68210,0.5,0,0.285714286,0.5,0.133285494,Flandre orientale,9890
518528,Apothek_518528,1,M,A,3,3,0,53807,0.5,1,0.428571429,1,0.105123613,Flandre orientale,9120
644449,Apothek_644449,3,M,C,1,5,4,48034,0.5,0,1,0,0.093835788,Flandre orientale,9400
602660,Apothek_602660,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Flandre orientale,9250
284390,Apothek_284390,1,H,B,3,0,-3,27636,1,0.5,0,1,0.05395201,Flandre orientale,9870
246271,Apothek_246271,3,L,C,1,2,1,1652,0,0,0.571428571,0,0.003146044,Flandre orientale,9200
331652,Apothek_331652,3,M,C,1,5,4,9294,0.5,0,1,0,0.018088285,Flandre orientale,9200
291547,Apothek_291547,2,M,B,2,1,-1,17218,0.5,0.5,0.285714286,0.5,0.033581914,Flandre orientale,9500
566896,Apothek_566896,3,M,C,1,5,4,13053,0.5,0,1,0,0.025438178,Flandre orientale,9160
280833,Apothek_280833,3,L,C,1,5,4,NA,0,0,1,0,NA,Flandre orientale,9200
770479,Apothek_770479,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Flandre orientale,9100
899819,Apothek_899819,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Flandre orientale,9220
198889,Apothek_198889,2,M,C,2,0,-2,61448,0.5,0,0.142857143,0.5,0.120063899,Flandre orientale,9170
852454,Apothek_852454,2,M,B,2,2,0,21605,0.5,0.5,0.428571429,0.5,0.042159723,Flandre orientale,9190
253431,Apothek_253431,1,H,C,3,2,-1,52131,1,0,0.285714286,1,0.101846565,Flandre orientale,9290
584901,Apothek_584901,1,H,C,3,4,1,57353,1,0,0.571428571,1,0.112057032,Flandre orientale,9550
709093,Apothek_709093,3,H,C,1,2,1,NA,1,0,0.571428571,0,NA,Flandre orientale,9280
252361,Apothek_252361,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Flandre orientale,9050
421689,Apothek_421689,2,M,C,2,2,0,13881,0.5,0,0.428571429,0.5,0.027057149,Flandre orientale,9830
583423,Apothek_583423,2,H,B,2,2,0,13764,1,0.5,0.428571429,0.5,0.026828381,Flandre orientale,9800
359531,Apothek_359531,3,M,C,1,2,1,27000,0.5,0,0.571428571,0,0.052708452,Flandre orientale,9800
926003,Apothek_926003,1,H,C,3,4,1,46147,1,0,0.571428571,1,0.090146177,Flandre orientale,9160
144264,Apothek_144264,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Flandre orientale,9506
484884,Apothek_484884,2,M,B,2,3,1,92797,0.5,0.5,0.571428571,0.5,0.181359936,Flandre orientale,9310
666714,Apothek_666714,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Flandre orientale,9160
755053,Apothek_755053,2,M,B,2,2,0,43209,0.5,0.5,0.428571429,0.5,0.084401567,Flandre orientale,9800
973877,Apothek_973877,2,M,B,2,0,-2,13357,0.5,0.5,0.142857143,0.5,0.026032583,Flandre orientale,9280
985385,Apothek_985385,1,H,B,3,0,-3,26126,1,0.5,0,1,0.050999539,Flandre orientale,9300
261420,Apothek_261420,3,M,C,1,0,-1,25231,0.5,0,0.285714286,0,0.049249564,Flandre orientale,9550
317515,Apothek_317515,3,M,C,1,2,1,26376,0.5,0,0.571428571,0,0.051488358,Flandre orientale,9400
964831,Apothek_964831,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Flandre orientale,9830
526406,Apothek_526406,1,H,B,3,2,-1,2423,1,0.5,0.285714286,1,0.004653564,Flandre orientale,9310
290981,Apothek_290981,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Flandre orientale,9280
782489,Apothek_782489,3,L,C,1,0,-1,40874,0,0,0.285714286,0,0.079835991,Flandre orientale,9230
612721,Apothek_612721,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Flandre orientale,9130
165954,Apothek_165954,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Flandre orientale,9150
474298,Apothek_474298,1,H,C,3,2,-1,35755,1,0,0.285714286,1,0.069826919,Flandre orientale,9100
778771,Apothek_778771,3,L,C,1,2,1,33695,0,0,0.571428571,0,0.065799044,Flandre orientale,9000
592848,Apothek_592848,3,M,C,1,2,1,15852,0.5,0,0.571428571,0,0.030911004,Flandre orientale,9860
536029,Apothek_536029,3,M,C,1,2,1,23449,0.5,0,0.571428571,0,0.045765257,Flandre orientale,9506
137943,Apothek_137943,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Flandre orientale,9240
962832,Apothek_962832,2,H,C,2,0,-2,57141,1,0,0.142857143,0.5,0.111642512,Flandre orientale,9550
626105,Apothek_626105,2,M,C,2,3,1,27944,0.5,0,0.571428571,0.5,0.054554236,Flandre orientale,9200
894668,Apothek_894668,2,H,C,2,2,0,27119,1,0,0.428571429,0.5,0.05294113,Flandre orientale,9112
757695,Apothek_757695,3,L,A,1,3,2,3615,0,1,0.714285714,0,0.006984256,Flandre orientale,9320
279471,Apothek_279471,2,M,C,2,4,2,21722,0.5,0,0.714285714,0.5,0.04238849,Flandre orientale,9230
415014,Apothek_415014,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Flandre orientale,9120
659996,Apothek_659996,3,L,B,1,4,3,16506,0,0.5,0.857142857,0,0.032189756,Flandre orientale,9030
687379,Apothek_687379,3,M,B,1,3,2,1732,0.5,0.5,0.714285714,0,0.003302466,Flandre orientale,9000
205178,Apothek_205178,3,L,C,1,1,0,21487,0,0,0.428571429,0,0.041929,Flandre orientale,9300
535117,Apothek_535117,2,M,B,2,0,-2,157057,0.5,0.5,0.142857143,0.5,0.307006155,Flandre orientale,9860
955337,Apothek_955337,3,M,C,1,3,2,21516,0.5,0,0.714285714,0,0.041985703,Flandre orientale,9550
915804,Apothek_915804,2,M,B,2,3,1,23305,0.5,0.5,0.571428571,0.5,0.045483697,Flandre orientale,9400
655913,Apothek_655913,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Flandre orientale,9080
597055,Apothek_597055,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Flandre orientale,9220
925625,Apothek_925625,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Flandre orientale,9000
672484,Apothek_672484,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Flandre orientale,9000
592423,Apothek_592423,1,H,A,3,4,1,31858,1,1,0.571428571,1,0.062207197,Flandre orientale,9308
720378,Apothek_720378,3,H,C,1,5,4,NA,1,0,1,0,NA,Flandre orientale,9041
829081,Apothek_829081,3,M,C,1,1,0,57506,0.5,0,0.428571429,0,0.112356189,Flandre orientale,9320
535153,Apothek_535153,3,M,C,1,4,3,29016,0.5,0,0.857142857,0,0.056650294,Flandre orientale,9230
123652,Apothek_123652,1,H,C,3,4,1,44985,1,0,0.571428571,1,0.087874143,Flandre orientale,9255
985072,Apothek_985072,3,M,C,1,5,4,29803,0.5,0,1,0,0.058189099,Flandre orientale,9260
846540,Apothek_846540,3,M,C,1,0,-1,12541,0.5,0,0.285714286,0,0.024437075,Flandre orientale,9000
304001,Apothek_304001,2,H,C,2,2,0,79620,1,0,0.428571429,0.5,0.155595226,Flandre orientale,9100
866925,Apothek_866925,2,M,C,2,1,-1,104599,0.5,0,0.285714286,0.5,0.204436137,Flandre orientale,9620
586217,Apothek_586217,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Flandre orientale,9042
488415,Apothek_488415,3,M,B,1,5,4,38516,0.5,0.5,1,0,0.075225444,Flandre orientale,9000
824618,Apothek_824618,3,M,C,1,5,4,8643,0.5,0,1,0,0.016815398,Flandre orientale,9170
722924,Apothek_722924,3,M,C,1,0,-1,22386,0.5,0,0.285714286,0,0.043686796,Flandre orientale,9402
400926,Apothek_400926,3,M,A,1,1,0,60769,0.5,1,0.428571429,0,0.118736264,Flandre orientale,9800
953465,Apothek_953465,2,H,C,2,0,-2,40013,1,0,0.142857143,0.5,0.078152496,Flandre orientale,9000
897302,Apothek_897302,1,H,C,3,4,1,23475,1,0,0.571428571,1,0.045816094,Flandre orientale,9506
651653,Apothek_651653,3,L,B,1,3,2,41654,0,0.5,0.714285714,0,0.081361109,Flandre orientale,9170
552423,Apothek_552423,3,L,A,1,2,1,33960,0,1,0.571428571,0,0.066317193,Flandre orientale,9300
921173,Apothek_921173,2,M,C,2,4,2,17630,0.5,0,0.714285714,0.5,0.034387489,Flandre orientale,9090
299830,Apothek_299830,1,H,C,3,2,-1,4622,1,0,0.285714286,1,0.008953222,Flandre orientale,9870
701750,Apothek_701750,1,H,C,3,0,-3,35620,1,0,0,1,0.069562956,Flandre orientale,9120
944359,Apothek_944359,2,M,C,2,3,1,17062,0.5,0,0.571428571,0.5,0.033276891,Flandre orientale,9130
381084,Apothek_381084,3,H,C,1,5,4,NA,1,0,1,0,NA,Flandre orientale,9041
365064,Apothek_365064,3,M,C,1,4,3,24100,0.5,0,0.857142857,0,0.047038144,Flandre orientale,9800
693362,Apothek_693362,3,M,B,1,4,3,8997,0.5,0.5,0.857142857,0,0.017507567,Flandre orientale,9200
430283,Apothek_430283,3,M,A,1,5,4,114179,0.5,1,1,0,0.223167708,Flandre orientale,9140
448349,Apothek_448349,3,L,C,1,4,3,41534,0,0,0.857142857,0,0.081126475,Flandre orientale,9100
299664,Apothek_299664,2,M,C,2,4,2,18238,0.5,0,0.714285714,0.5,0.035576299,Flandre orientale,9050
617794,Apothek_617794,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Flandre orientale,9620
431274,Apothek_431274,3,L,B,1,1,0,36891,0,0.5,0.428571429,0,0.072048116,Flandre orientale,9000
264039,Apothek_264039,1,H,C,3,4,1,7853,1,0,0.571428571,1,0.015270728,Flandre orientale,9185
672907,Apothek_672907,3,M,C,1,4,3,41684,0.5,0,0.857142857,0,0.081419767,Flandre orientale,9120
195730,Apothek_195730,3,M,C,1,4,3,36620,0.5,0,0.857142857,0,0.071518235,Flandre orientale,9890
554109,Apothek_554109,1,M,B,3,5,2,32786,0.5,0.5,0.714285714,1,0.064021696,Flandre orientale,9230
970459,Apothek_970459,1,H,C,3,1,-2,37164,1,0,0.142857143,1,0.072581907,Flandre orientale,9160
733506,Apothek_733506,1,H,B,3,4,1,20163,1,0.5,0.571428571,1,0.039340211,Flandre orientale,9290
326094,Apothek_326094,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Flandre orientale,9190
312128,Apothek_312128,3,M,C,1,1,0,24643,0.5,0,0.428571429,0,0.04809986,Flandre orientale,9820
192592,Apothek_192592,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Flandre orientale,9420
173182,Apothek_173182,3,M,A,1,1,0,NA,0.5,1,0.428571429,0,NA,Flandre orientale,9310
199600,Apothek_199600,3,M,B,1,5,4,11313,0.5,0.5,1,0,0.022035993,Flandre orientale,9270
803935,Apothek_803935,2,H,C,2,3,1,NA,1,0,0.571428571,0.5,NA,Flandre orientale,9000
870919,Apothek_870919,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Flandre orientale,9250
765992,Apothek_765992,3,L,C,1,5,4,4044,0,0,1,0,0.007823071,Flandre orientale,9200
607138,Apothek_607138,2,M,B,2,4,2,28558,0.5,0.5,0.714285714,0.5,0.055754777,Flandre orientale,9255
456156,Apothek_456156,3,L,C,1,5,4,34422,0,0,1,0,0.067220532,Flandre orientale,9000
515942,Apothek_515942,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Flandre orientale,9100
842740,Apothek_842740,3,M,C,1,5,4,1294,0.5,0,1,0,0.002446054,Flandre orientale,9250
514120,Apothek_514120,1,H,C,3,5,2,20089,1,0,0.714285714,1,0.03919552,Flandre orientale,9170
298144,Apothek_298144,1,H,C,3,2,-1,52464,1,0,0.285714286,1,0.102497673,Flandre orientale,9120
917539,Apothek_917539,2,M,C,2,5,3,18069,0.5,0,0.857142857,0.5,0.035245857,Flandre orientale,9240
290616,Apothek_290616,2,H,C,2,1,-1,15571,1,0,0.285714286,0.5,0.03036157,Flandre orientale,9100
986244,Apothek_986244,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Flandre orientale,9050
480818,Apothek_480818,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Flandre orientale,9200
643309,Apothek_643309,1,H,C,3,2,-1,49612,1,0,0.285714286,1,0.096921218,Flandre orientale,9150
540491,Apothek_540491,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Flandre orientale,9200
448920,Apothek_448920,2,M,C,2,4,2,14658,0.5,0,0.714285714,0.5,0.028576401,Flandre orientale,9090
311653,Apothek_311653,3,M,C,1,5,4,986,0.5,0,1,0,0.001843828,Flandre orientale,9250
203514,Apothek_203514,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Flandre orientale,9620
255680,Apothek_255680,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Flandre orientale,9120
774458,Apothek_774458,1,H,C,3,2,-1,45073,1,0,0.285714286,1,0.088046207,Flandre orientale,9450
641622,Apothek_641622,3,M,C,1,1,0,18370,0.5,0,0.428571429,0,0.035834396,Flandre orientale,9340
305335,Apothek_305335,1,H,C,3,5,2,23973,1,0,0.714285714,1,0.046789823,Flandre orientale,9520
173407,Apothek_173407,3,M,C,1,4,3,21547,0.5,0,0.857142857,0,0.042046317,Flandre orientale,9890
488920,Apothek_488920,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Flandre orientale,9860
906570,Apothek_906570,2,M,C,2,1,-1,22765,0.5,0,0.285714286,0.5,0.044427846,Flandre orientale,9050
805447,Apothek_805447,3,M,C,1,2,1,4581,0.5,0,0.571428571,0,0.008873055,Flandre orientale,9470
215984,Apothek_215984,2,M,B,2,1,-1,36528,0.5,0.5,0.285714286,0.5,0.071338349,Flandre orientale,9180
587820,Apothek_587820,1,H,B,3,2,-1,8187,1,0.5,0.285714286,1,0.015923791,Flandre orientale,9150
371710,Apothek_371710,3,L,A,1,2,1,16758,0,1,0.571428571,0,0.032682486,Flandre orientale,9000
170114,Apothek_170114,2,H,C,2,4,2,NA,1,0,0.714285714,0.5,NA,Flandre orientale,9185
812400,Apothek_812400,1,H,B,3,2,-1,10889,1,0.5,0.285714286,1,0.021206955,Flandre orientale,9400
944330,Apothek_944330,1,H,B,3,5,2,47202,1,0.5,0.714285714,1,0.092208996,Flandre orientale,9140
811381,Apothek_811381,2,M,C,2,4,2,64913,0.5,0,0.714285714,0.5,0.12683894,Flandre orientale,9240
933442,Apothek_933442,1,H,A,3,0,-3,NA,1,1,0,1,NA,Flandre orientale,9140
563549,Apothek_563549,3,L,C,1,4,3,13090,0,0,0.857142857,0,0.025510523,Flandre orientale,9620
435094,Apothek_435094,2,M,B,2,4,2,7657,0.5,0.5,0.714285714,0.5,0.014887493,Flandre orientale,9300
788033,Apothek_788033,3,M,C,1,0,-1,56742,0.5,0,0.285714286,0,0.110862356,Flandre orientale,9140
773496,Apothek_773496,1,H,C,3,2,-1,50501,1,0,0.285714286,1,0.098659461,Flandre orientale,9100
899258,Apothek_899258,3,M,C,1,3,2,16085,0.5,0,0.714285714,0,0.031366584,Flandre orientale,9150
140243,Apothek_140243,2,M,B,2,4,2,16719,0.5,0.5,0.714285714,0.5,0.03260623,Flandre orientale,9870
942232,Apothek_942232,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Flandre orientale,9200
334544,Apothek_334544,1,H,C,3,2,-1,13495,1,0,0.285714286,1,0.026302411,Flandre orientale,9240
968619,Apothek_968619,2,M,B,2,5,3,35925,0.5,0.5,0.857142857,0.5,0.070159316,Flandre orientale,9300
327596,Apothek_327596,3,M,C,1,5,4,1071,0.5,0,1,0,0.002010027,Flandre orientale,9400
868629,Apothek_868629,2,M,C,2,4,2,52039,0.5,0,0.714285714,0.5,0.10166668,Flandre orientale,9820
987193,Apothek_987193,1,H,C,3,3,0,48738,1,0,0.428571429,1,0.095212304,Flandre orientale,9420
429342,Apothek_429342,2,M,B,2,2,0,18297,0.5,0.5,0.428571429,0.5,0.03569166,Flandre orientale,9230
901615,Apothek_901615,3,L,A,1,0,-1,26628,0,1,0.285714286,0,0.051981089,Flandre orientale,9200
542991,Apothek_542991,1,H,B,3,2,-1,28860,1,0.5,0.285714286,1,0.056345271,Flandre orientale,9520
494562,Apothek_494562,1,H,C,3,5,2,24321,1,0,0.714285714,1,0.04747026,Flandre orientale,9831
580153,Apothek_580153,3,M,C,1,1,0,10955,0.5,0,0.428571429,0,0.021336003,Flandre orientale,9070
358690,Apothek_358690,2,M,B,2,5,3,19769,0.5,0.5,0.857142857,0.5,0.038569831,Flandre orientale,9200
734143,Apothek_734143,1,H,C,3,2,-1,NA,1,0,0.285714286,1,NA,Flandre orientale,9340
490708,Apothek_490708,3,M,C,1,5,4,34764,0.5,0,1,0,0.067889237,Flandre orientale,9572
752159,Apothek_752159,1,H,C,3,0,-3,2167,1,0,0,1,0.004153012,Flandre orientale,9850
583977,Apothek_583977,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Flandre orientale,9120
941919,Apothek_941919,2,M,C,2,3,1,9417,0.5,0,0.571428571,0.5,0.018328784,Flandre orientale,9810
194292,Apothek_194292,1,H,B,3,4,1,18522,1,0.5,0.571428571,1,0.036131598,Flandre orientale,9100
191344,Apothek_191344,3,L,C,1,1,0,11574,0,0,0.428571429,0,0.022546321,Flandre orientale,9100
922807,Apothek_922807,2,M,C,2,1,-1,26468,0.5,0,0.285714286,0.5,0.051668244,Flandre orientale,9473
644894,Apothek_644894,1,H,C,3,1,-2,30830,1,0,0.142857143,1,0.06019717,Flandre orientale,9040
307231,Apothek_307231,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Flandre orientale,9052
938256,Apothek_938256,3,M,C,1,2,1,22449,0.5,0,0.571428571,0,0.043809978,Flandre orientale,9100
946790,Apothek_946790,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Flandre orientale,9000
202596,Apothek_202596,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Flandre orientale,9000
886948,Apothek_886948,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Flandre orientale,9050
317167,Apothek_317167,3,L,A,1,2,1,NA,0,1,0.571428571,0,NA,Flandre orientale,9000
111567,Apothek_111567,3,L,C,1,5,4,NA,0,0,1,0,NA,Flandre orientale,9000
934243,Apothek_934243,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Flandre orientale,9000
663961,Apothek_663961,3,L,A,1,3,2,NA,0,1,0.714285714,0,NA,Flandre orientale,9200
853549,Apothek_853549,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Flandre orientale,9230
219097,Apothek_219097,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Flandre orientale,9220
389938,Apothek_389938,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Flandre orientale,9000
888959,Apothek_888959,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Flandre orientale,9000
469025,Apothek_469025,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Flandre orientale,9200
280402,Apothek_280402,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Flandre orientale,9000
107822,Apothek_107822,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Flandre orientale,9000
806904,Apothek_806904,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Flandre orientale,9100
687397,Apothek_687397,3,L,C,1,5,4,NA,0,0,1,0,NA,Flandre orientale,9100
940684,Apothek_940684,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Flandre orientale,9170
577610,Apothek_577610,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Flandre orientale,9080
117921,Apothek_117921,3,L,A,1,1,0,NA,0,1,0.428571429,0,NA,Flandre orientale,9820
225294,Apothek_225294,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Flandre orientale,9500
299559,Apothek_299559,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Flandre orientale,9340
